Date,Close,High,Low,Open,Volume
2007-05-29,"10,950.00","11,400.00","10,900.00","11,400.00","165,935"
2007-05-28,"11,300.00","11,300.00","10,750.00","10,900.00","259,892"
2007-05-25,"10,750.00","10,800.00","10,500.00","10,700.00","178,064"
2007-05-23,"10,750.00","11,300.00","10,700.00","11,150.00","331,870"
2007-05-22,"11,200.00","11,650.00","11,200.00","11,450.00","188,662"
2007-05-21,"11,550.00","12,000.00","11,450.00","11,850.00","194,357"
2007-05-18,"11,900.00","11,900.00","11,400.00","11,650.00","130,430"
2007-05-17,"11,700.00","11,950.00","11,450.00","11,800.00","196,554"
2007-05-16,"11,700.00","11,800.00","11,150.00","11,350.00","162,261"
2007-05-15,"11,500.00","11,850.00","10,950.00","11,600.00","253,892"
2007-05-14,"11,850.00","12,600.00","11,750.00","12,500.00","314,534"
2007-05-11,"12,200.00","12,500.00","11,500.00","11,850.00","445,602"
2007-05-10,"11,950.00","12,250.00","11,400.00","12,000.00","240,993"
2007-05-09,"11,850.00","12,100.00","11,350.00","12,000.00","202,159"
2007-05-08,"11,900.00","12,350.00","11,650.00","12,350.00","179,165"
2007-05-07,"12,000.00","12,200.00","11,150.00","11,450.00","373,451"
2007-05-04,"11,300.00","11,500.00","11,100.00","11,400.00","132,778"
2007-05-03,"11,350.00","11,800.00","11,250.00","11,350.00","160,891"
2007-05-02,"11,300.00","11,400.00","10,800.00","10,800.00","232,642"
2007-04-30,"10,700.00","11,850.00","10,700.00","11,550.00","350,109"
2007-04-27,"11,600.00","12,250.00","11,500.00","12,000.00","322,095"
2007-04-26,"11,900.00","12,400.00","11,750.00","12,050.00","288,538"
2007-04-25,"11,800.00","12,850.00","11,500.00","12,600.00","466,069"
2007-04-24,"12,600.00","12,700.00","12,050.00","12,600.00","312,440"
2007-04-23,"12,400.00","13,600.00","12,400.00","13,100.00","496,812"
2007-04-20,"13,250.00","13,350.00","12,450.00","13,000.00","580,491"
2007-04-19,"12,950.00","13,250.00","11,750.00","12,200.00","1,202,745"
2007-04-18,"12,000.00","12,250.00","11,400.00","11,400.00","480,045"
2007-04-17,"11,400.00","12,650.00","11,400.00","12,450.00","657,417"
2007-04-16,"12,450.00","12,500.00","11,700.00","12,100.00","624,587"
2007-04-13,"11,950.00","12,850.00","11,900.00","12,650.00","699,883"
2007-04-12,"12,550.00","12,900.00","11,550.00","11,650.00","1,684,065"
2007-04-11,"11,250.00","11,650.00","10,950.00","11,150.00","886,107"
2007-04-10,"10,900.00","11,150.00","10,650.00","10,750.00","647,106"
2007-04-09,"10,750.00","10,950.00","10,500.00","10,800.00","592,656"
2007-04-06,"10,700.00","11,050.00","9,950.00","10,050.00","1,790,658"
2007-04-05,"9,900.00","9,920.00","9,490.00","9,510.00","750,571"
2007-04-04,"9,410.00","9,640.00","9,350.00","9,540.00","272,921"
2007-04-03,"9,410.00","9,600.00","9,280.00","9,550.00","205,292"
2007-04-02,"9,500.00","9,840.00","9,470.00","9,620.00","374,097"
2007-03-30,"9,620.00","9,740.00","9,400.00","9,440.00","357,558"
2007-03-29,"9,420.00","9,420.00","9,040.00","9,200.00","258,394"
2007-03-28,"9,220.00","9,680.00","9,220.00","9,520.00","371,469"
2007-03-27,"9,600.00","9,740.00","9,490.00","9,650.00","399,580"
2007-03-26,"9,600.00","9,720.00","9,390.00","9,600.00","578,288"
2007-03-23,"9,510.00","9,580.00","8,910.00","9,100.00","619,582"
2007-03-22,"9,190.00","9,380.00","8,960.00","9,340.00","376,255"
2007-03-21,"9,200.00","9,560.00","9,110.00","9,390.00","521,654"
2007-03-20,"9,310.00","9,400.00","9,040.00","9,240.00","412,129"
2007-03-19,"9,150.00","9,440.00","9,020.00","9,050.00","450,816"
2007-03-16,"9,000.00","9,060.00","8,550.00","8,650.00","447,278"
2007-03-15,"8,600.00","8,630.00","8,450.00","8,600.00","193,658"
2007-03-14,"8,450.00","8,720.00","8,450.00","8,610.00","313,908"
2007-03-13,"8,890.00","9,080.00","8,740.00","9,000.00","355,409"
2007-03-12,"9,100.00","9,300.00","8,400.00","8,560.00","919,276"
2007-03-09,"8,550.00","8,900.00","8,550.00","8,900.00","194,757"
2007-03-08,"8,800.00","8,870.00","8,500.00","8,710.00","253,230"
2007-03-07,"8,730.00","9,110.00","8,510.00","8,570.00","749,021"
2007-03-06,"8,400.00","8,450.00","8,240.00","8,300.00","213,137"
2007-03-05,"8,250.00","8,630.00","8,220.00","8,420.00","352,116"
2007-03-02,"8,310.00","8,760.00","8,240.00","8,270.00","349,539"
2007-02-28,"8,490.00","8,490.00","7,500.00","7,800.00","430,023"
2007-02-27,"8,620.00","9,060.00","8,600.00","9,000.00","375,014"
2007-02-26,"8,840.00","8,840.00","8,540.00","8,570.00","279,228"
2007-02-23,"8,600.00","8,820.00","8,520.00","8,570.00","210,964"
2007-02-22,"8,520.00","8,840.00","8,520.00","8,770.00","252,820"
2007-02-21,"8,700.00","9,040.00","8,700.00","9,000.00","273,669"
2007-02-20,"9,000.00","9,020.00","8,650.00","8,770.00","295,074"
2007-02-16,"8,700.00","9,070.00","8,520.00","9,070.00","376,479"
2007-02-15,"8,870.00","9,450.00","8,800.00","9,370.00","508,614"
2007-02-14,"9,300.00","9,640.00","9,270.00","9,310.00","469,612"
2007-02-13,"9,300.00","9,600.00","9,170.00","9,260.00","422,469"
2007-02-12,"9,400.00","9,530.00","9,310.00","9,460.00","343,653"
2007-02-09,"9,620.00","10,000.00","9,570.00","9,900.00","560,699"
2007-02-08,"9,910.00","9,910.00","9,240.00","9,600.00","616,156"
2007-02-07,"9,550.00","10,100.00","9,550.00","9,830.00","596,156"
2007-02-06,"9,800.00","9,840.00","9,580.00","9,820.00","465,133"
2007-02-05,"9,730.00","9,950.00","9,410.00","9,470.00","1,250,466"
2007-02-02,"9,300.00","9,460.00","8,610.00","8,610.00","1,274,677"
2007-02-01,"8,600.00","8,860.00","8,500.00","8,750.00","409,821"
2007-01-31,"8,680.00","9,200.00","8,680.00","9,190.00","531,331"
2007-01-30,"9,200.00","9,600.00","8,750.00","8,750.00","1,903,732"
2007-01-29,"8,750.00","9,050.00","8,600.00","8,830.00","917,619"
2007-01-26,"8,770.00","8,860.00","8,200.00","8,300.00","922,151"
2007-01-25,"8,540.00","9,430.00","8,350.00","8,900.00","3,032,673"
2007-01-24,"8,400.00","8,400.00","7,320.00","7,320.00","1,088,098"
2007-01-23,"7,310.00","7,650.00","7,300.00","7,450.00","495,062"
2007-01-22,"7,790.00","8,370.00","7,730.00","8,200.00","424,351"
2007-01-19,"8,200.00","8,390.00","8,030.00","8,140.00","294,153"
2007-01-18,"8,200.00","8,550.00","8,140.00","8,530.00","486,830"
2007-01-17,"8,600.00","8,970.00","8,600.00","8,890.00","424,641"
2007-01-16,"9,000.00","9,070.00","8,650.00","8,680.00","759,550"
2007-01-15,"8,670.00","8,860.00","8,530.00","8,860.00","570,986"
2007-01-12,"8,770.00","9,130.00","8,330.00","8,430.00","1,402,706"
2007-01-11,"8,300.00","8,460.00","7,700.00","7,860.00","1,084,583"
2007-01-10,"7,810.00","7,950.00","7,560.00","7,910.00","407,124"
2007-01-09,"7,850.00","8,160.00","7,680.00","7,760.00","822,474"
2007-01-08,"7,690.00","8,060.00","7,640.00","8,000.00","705,174"
2007-01-05,"7,690.00","7,920.00","7,400.00","7,480.00","801,660"
2007-01-04,"7,480.00","7,480.00","7,170.00","7,260.00","295,287"
2007-01-03,"7,260.00","7,500.00","7,110.00","7,330.00","257,171"
2007-01-02,"7,350.00","7,370.00","6,950.00","6,950.00","440,735"
2006-12-28,"6,950.00","7,150.00","6,940.00","7,090.00","361,273"
2006-12-27,"7,000.00","7,170.00","6,940.00","6,950.00","187,633"
2006-12-26,"6,950.00","7,640.00","6,950.00","7,500.00","852,586"
2006-12-22,"7,660.00","7,750.00","7,310.00","7,360.00","309,976"
2006-12-21,"7,420.00","7,700.00","7,370.00","7,700.00","350,100"
2006-12-20,"7,640.00","8,080.00","7,630.00","8,070.00","376,030"
2006-12-19,"7,910.00","8,150.00","7,520.00","7,610.00","655,551"
2006-12-18,"7,680.00","7,930.00","7,560.00","7,650.00","425,137"
2006-12-15,"7,700.00","7,720.00","7,210.00","7,240.00","549,271"
2006-12-14,"7,190.00","7,330.00","7,060.00","7,160.00","380,533"
2006-12-13,"7,190.00","7,530.00","7,100.00","7,130.00","490,874"
2006-12-12,"7,150.00","7,970.00","7,150.00","7,940.00","582,304"
2006-12-11,"7,900.00","8,470.00","7,010.00","7,370.00","1,794,868"
2006-12-08,"7,370.00","8,790.00","7,150.00","8,360.00","2,145,913"
2006-12-07,"8,290.00","8,290.00","6,990.00","7,210.00","1,773,632"
2006-12-06,"7,210.00","7,580.00","7,170.00","7,500.00","310,268"
2006-12-05,"7,500.00","7,830.00","7,280.00","7,790.00","560,804"
2006-12-04,"7,660.00","8,030.00","7,630.00","7,710.00","754,413"
2006-12-01,"7,710.00","8,290.00","7,640.00","8,060.00","782,885"
2006-11-30,"8,030.00","8,700.00","7,880.00","8,360.00","1,102,362"
2006-11-29,"8,500.00","9,510.00","8,500.00","9,320.00","1,890,853"
2006-11-28,"10,000.00","10,000.00","8,420.00","8,820.00","2,609,482"
2006-11-27,"9,900.00","9,900.00","9,900.00","9,900.00","11,998"
2006-11-24,"11,600.00","13,600.00","11,600.00","13,600.00","1,015,747"
